--------------------
BDMEP - INMET
--------------------
Estação           : RIO DE JANEIRO - RJ (OMM: 83743)
Latitude  (graus) : -22.89
Longitude (graus) : -43.18
Altitude  (metros): 11.10
Estação Operante
Inicio de operação: 01/01/1917
Periodo solicitado dos dados: 01/01/2015 a 28/02/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83743;13/05/2015;1200;23;20.9;82;1017.5;;;7;
83743;13/05/2015;1800;24.2;20.1;66;1016.9;;;8;
83743;14/05/2015;0000;22.5;21;87;1019.6;;;7;
83743;14/05/2015;1200;20.8;19.5;88;1019.8;;;10;
83743;14/05/2015;1800;23.8;20.5;72;1017.3;;;10;
83743;15/05/2015;0000;22.2;19.9;78;1019.7;;;5;
83743;15/05/2015;1200;22.4;20.1;79;1020.3;;;1;
83743;15/05/2015;1800;24.6;20.5;66;1018.4;;;7;
83743;16/05/2015;0000;22;19.5;78;1020.3;;;6;
83743;16/05/2015;1200;21.6;20.1;86;1022.1;;;7;
83743;16/05/2015;1800;24.2;21.1;74;1019.2;;;8;
83743;17/05/2015;0000;22.7;19.9;75;1020.7;;;8;
83743;17/05/2015;1200;24.3;21.7;78;1021.4;;;6;
83743;17/05/2015;1800;24;21.4;79;1018.1;;;8;
83743;18/05/2015;0000;22.8;20.3;78;1019.8;;;8;
83743;18/05/2015;1200;22.6;20.4;79;1019.9;;;10;
83743;18/05/2015;1800;26;22.6;73;1017.2;;;10;
83743;19/05/2015;0000;24;21.6;81;1018.2;;;5;
83743;19/05/2015;1200;23.8;21.7;82;1018.7;;;5;
83743;19/05/2015;1800;26.2;22.5;70;1016.6;;;1;
83743;20/05/2015;0000;22.2;20;79;1017.6;;;2;
83743;20/05/2015;1200;23;20.9;82;1019;;;0;
83743;20/05/2015;1800;25.2;21.9;73;1017;;;1;
83743;21/05/2015;0000;23.7;20.2;70;1018.6;;;0;
83743;21/05/2015;1200;24.4;21.9;80;1021;;;4;
83743;21/05/2015;1800;25;21.2;70;1018.8;;;2;
83743;22/05/2015;0000;23.3;19.9;71;1019.7;;;1;
83743;22/05/2015;1200;23.2;20.7;78;1021;;;0;
83743;22/05/2015;1800;26.8;22.3;64;1017.4;;;1;
83743;23/05/2015;0000;23.4;20.9;79;1018;;;0;
83743;23/05/2015;1200;22.2;19.9;78;1018;;;1;
83743;23/05/2015;1800;27.8;22.8;64;1013.3;;;8;
83743;24/05/2015;0000;24.1;20.9;72;1013.2;;;2;
83743;24/05/2015;1200;23.3;21.4;83;1013.1;;;0;
83743;24/05/2015;1800;29.9;23.7;58;1009.5;;;4;
83743;25/05/2015;0000;26.2;22;66;1011.7;;;0;
83743;25/05/2015;1200;23.6;21.3;79;1013.2;;;1;
83743;25/05/2015;1800;30.2;24.2;58;1010.5;;;4;
83743;26/05/2015;0000;26.9;21.6;60;1012.6;;;0;
83743;26/05/2015;1200;24.6;22.1;78;1015.6;;;0;
83743;26/05/2015;1800;27.8;23.7;70;1012.4;;;1;
83743;27/05/2015;0000;23.3;21.8;87;1013.9;;;5;
83743;27/05/2015;1200;23;21.5;88;1013.3;;;0;
83743;27/05/2015;1800;29;24.1;65;1009;;;0;
83743;28/05/2015;0000;25.8;22.6;74;1010.3;;;0;
83743;28/05/2015;1200;25.1;22.5;78;1009.6;;;0;
83743;28/05/2015;1800;33.2;24.9;49;1005.8;;;3;
83743;29/05/2015;0000;24;22.3;86;1009.5;;;10;
83743;29/05/2015;1200;21.6;20.5;90;1011.4;;;10;
83743;29/05/2015;1800;23.4;20.5;76;1008;;;1;
83743;30/05/2015;0000;22.2;19.8;78;1010.1;;;5;
83743;30/05/2015;1200;21.4;20.3;89;1013.4;;;0;
83743;30/05/2015;1800;24.6;20.7;67;1010.7;;;1;
83743;31/05/2015;0000;22;20.2;84;1013.6;;;7;
83743;31/05/2015;1200;20.9;20.3;93;1015.7;;;10;
83743;31/05/2015;1800;21.9;21.1;92;1013.9;;;10;
83743;01/06/2015;0000;22;21;91;1014.2;;;10;
83743;01/06/2015;1200;22.4;20.5;83;1016.4;;;10;
83743;01/06/2015;1800;24.3;21.1;73;1015.5;;;10;
83743;02/06/2015;0000;21.8;20.6;88;1017.6;;;10;
83743;02/06/2015;1200;20.8;20.1;93;1018.4;;;10;
83743;02/06/2015;1800;21;19.5;85;1017;;;10;
83743;03/06/2015;0000;21.3;19.7;84;1017.9;;;10;
83743;03/06/2015;1200;22.4;20.1;79;1018.8;;;1;
83743;03/06/2015;1800;24;19.9;67;1017;;;1;
83743;04/06/2015;0000;22.1;19.2;75;1018.9;;;0;
83743;04/06/2015;1200;22;20.1;83;1019.6;;;0;
83743;04/06/2015;1800;24.8;20.6;66;1016.6;;;0;
83743;05/06/2015;0000;22.7;20.8;82;1017.8;;;0;
83743;05/06/2015;1200;21.8;20.1;83;1019.9;;;0;
83743;05/06/2015;1800;26.4;22.1;66;1016.7;;;0;
83743;06/06/2015;0000;23.6;22.1;86;1016.8;;;0;
83743;06/06/2015;1200;21;20.7;96;1017;;;0;
83743;06/06/2015;1800;29.2;23.3;59;1013.5;;;0;
83743;07/06/2015;0000;25;22.7;82;1013.8;;;0;
83743;07/06/2015;1200;23.6;21.9;84;1016.2;;;0;
83743;07/06/2015;1800;29.6;23.8;59;1013.4;;;0;
83743;08/06/2015;0000;26.3;22.7;71;1014.6;;;0;
83743;08/06/2015;1200;23.4;21.5;84;1015.8;;;0;
83743;08/06/2015;1800;31.5;24.7;56;1012.5;;;0;
83743;09/06/2015;0000;26.3;22.4;69;1013.4;;;0;
83743;09/06/2015;1200;23;21.3;86;1014.4;;;0;
83743;09/06/2015;1800;29.8;22.5;51;1011.7;;;0;
83743;10/06/2015;0000;25.4;21.5;69;1013.4;;;0;
83743;10/06/2015;1200;22.2;20.4;83;1014.8;;;0;
83743;10/06/2015;1800;30;23.1;54;1011.4;;;1;
83743;11/06/2015;0000;25.9;23;77;1012.8;;;1;
83743;11/06/2015;1200;23;21;83;1012.7;;;0;
83743;11/06/2015;1800;30.2;23.1;51;1009.2;;;0;
83743;12/06/2015;0000;26.5;22.7;71;1011.4;;;0;
83743;12/06/2015;1200;25;22.1;77;1014.2;;;1;
83743;12/06/2015;1800;25;22.3;79;1013.1;;;10;
83743;13/06/2015;0000;22.6;21.3;87;1015.1;;;10;
83743;13/06/2015;1200;22.6;21.5;89;1014.1;;;6;
83743;13/06/2015;1800;31;25;59;1008.4;;;0;
83743;14/06/2015;0000;28.1;23.3;64;1009.1;;;0;
83743;14/06/2015;1200;22.9;21.2;85;1008.9;;;0;
83743;14/06/2015;1800;31.5;23.2;47;1004;;;0;
83743;15/06/2015;0000;27.7;23.1;66;1006.1;;;0;
83743;15/06/2015;1200;26.8;22.8;68;1009.2;;;2;
83743;15/06/2015;1800;19.9;19.1;92;1012.3;18;0.8;10;
83743;16/06/2015;0000;19.8;19.5;96;1015;0;0;10;
83743;16/06/2015;1200;20;18.7;88;1018.7;14;0.2;10;
83743;16/06/2015;1800;20.2;18.7;85;1016.7;0;0;10;
83743;17/06/2015;0000;19.9;18.7;88;1017.8;32;0.4;10;
83743;17/06/2015;1200;20.8;19.9;92;1016.6;0;0;10;
83743;17/06/2015;1800;25;22;76;1012.7;18;0.2;0;
83743;18/06/2015;0000;23.9;21.9;83;1014.2;0;0;0;
83743;18/06/2015;1200;22.2;21.7;94;1012.1;0;0;0;
83743;18/06/2015;1800;30.8;24.9;61;1009.4;0;0;0;
83743;19/06/2015;0000;27.6;24.6;76;1011.4;0;0;0;
83743;19/06/2015;1200;21.2;19.8;87;1019.7;27;0.4;10;
83743;19/06/2015;1800;20.6;19.7;91;1020;19;0.4;10;
83743;20/06/2015;0000;18.3;17.7;95;1023.2;18;2;10;
83743;20/06/2015;1200;18.6;17.5;89;1026.1;0;0;8;
83743;20/06/2015;1800;21.8;18.5;70;1024;0;0;10;
83743;21/06/2015;0000;20.7;17.7;73;1023.8;0;0;10;
83743;21/06/2015;1200;19.2;17.5;83;1023.7;0;0;10;
83743;21/06/2015;1800;24.4;20.4;68;1020;0;0;8;
83743;22/06/2015;0000;21.2;19;80;1020.1;0;0;10;
83743;22/06/2015;1200;20.9;19.8;88;1021.3;0;0;6;
83743;22/06/2015;1800;26;22.3;71;1018.7;0;0;8;
83743;23/06/2015;0000;23.3;21;80;1018.9;0;0;1;
83743;23/06/2015;1200;19.4;19;95;1018.9;0;0;10;
83743;23/06/2015;1800;29.2;23.5;60;1016.3;0;0;1;
83743;24/06/2015;0000;23.8;20.6;73;1019.8;18;2.6;8;
83743;24/06/2015;1200;21.8;19.9;82;1023.3;36;0.7;10;
83743;24/06/2015;1800;20.2;18.5;83;1023.6;14;0.3;10;
83743;25/06/2015;0000;19.7;18.4;88;1026.6;0;0;7;
83743;25/06/2015;1200;18.5;17.2;87;1028.3;0;0;10;
83743;25/06/2015;1800;20.8;17.5;70;1026.3;0;0;10;
83743;26/06/2015;0000;19.3;17.5;83;1028.3;0;0;7;
83743;26/06/2015;1200;18.8;17.3;85;1029.4;0;0;8;
83743;26/06/2015;1800;21.6;18.5;73;1026.8;14;0.9;3;
83743;27/06/2015;0000;20.2;18.7;85;1026.9;0;0;0;
83743;27/06/2015;1200;19.2;18.1;89;1027.6;0;0;5;
83743;27/06/2015;1800;22.4;19.1;71;1023.3;18;0.5;1;
83743;28/06/2015;0000;20.6;18.4;79;1023.8;0;0;0;
83743;28/06/2015;1200;20.5;18.7;82;1023.2;0;0;0;
83743;28/06/2015;1800;23.2;20.5;76;1019;14;2;5;
83743;29/06/2015;0000;20.8;19.5;88;1019.5;5;0.8;0;
83743;29/06/2015;1200;20.6;19.2;86;1020.5;0;0;5;
83743;29/06/2015;1800;26.2;21.2;61;1016.1;0;0;4;
83743;30/06/2015;0000;22.8;20.5;79;1016.5;0;0;2;
83743;30/06/2015;1200;21.2;19.5;85;1017.8;0;0;0;
83743;30/06/2015;1800;29.7;23.1;54;1013;0;0;1;
83743;01/07/2015;0000;24.9;22.3;79;1013.7;0;0;0;
83743;01/07/2015;1200;24.8;20.9;68;1015.3;0;0;4;
83743;01/07/2015;1800;30.6;22.7;48;1013.1;;;6;
83743;02/07/2015;0000;24.1;20.9;72;1016.2;0;0;10;
83743;02/07/2015;1200;21.4;20.5;91;1017.5;0;0;8;
83743;02/07/2015;1800;24;20.9;75;1014.4;5;0.4;8;
83743;03/07/2015;0000;23;21;83;1014.6;9;1.6;7;
83743;03/07/2015;1200;21.8;20.5;87;1012.6;0;0;7;
83743;03/07/2015;1800;24.6;21.1;70;1010.1;0;0;8;
83743;04/07/2015;0000;24.7;21.7;75;1008.7;0;0;8;
83743;04/07/2015;1200;23.8;21.9;84;1008.4;0;0;8;
83743;04/07/2015;1800;25.6;21.5;67;1008.9;18;0.3;5;
83743;05/07/2015;0000;20.4;18.8;85;1015.7;0;0;10;
83743;05/07/2015;1200;18.1;16.7;85;1019.7;32;0.8;10;
83743;05/07/2015;1800;20.2;17.9;78;1018.2;32;0.8;10;
83743;06/07/2015;0000;18.4;17.2;87;1018.7;0;0;10;
83743;06/07/2015;1200;18.8;17.3;85;1020.4;0;0;10;
83743;06/07/2015;1800;21.6;19.3;80;1017.2;0;0;10;
83743;07/07/2015;0000;21;18.4;76;1017.6;0;0;7;
83743;07/07/2015;1200;20;18.5;86;1016.5;0;0;6;
83743;07/07/2015;1800;26.6;22.1;66;1012.8;0;0;7;
83743;08/07/2015;0000;23;21;83;1013.9;0;0;10;
83743;08/07/2015;1200;21;19.1;82;1013.1;0;0;9;
83743;08/07/2015;1800;25.6;22.1;71;1010.8;0;0;7;
83743;09/07/2015;0000;24.2;21.4;76;1011.8;0;0;8;
83743;09/07/2015;1200;25.3;19.7;57;1012.4;0;0;8;
83743;09/07/2015;1800;26.2;21.9;66;1011.4;0;0;7;
83743;10/07/2015;0000;22.7;19.7;73;1014.3;18;0.4;0;
83743;10/07/2015;1200;21.4;19.9;85;1018.8;0;0;0;
83743;10/07/2015;1800;24.6;20.5;66;1015.6;14;0.8;0;
83743;11/07/2015;0000;22.9;20.5;79;1016.7;9;0.4;0;
83743;11/07/2015;1200;22.4;20.9;86;1015.7;0;0;0;
83743;11/07/2015;1800;27.4;23.2;67;1013.8;0;0;1;
83743;12/07/2015;0000;26.8;22.9;69;1015.7;0;0;0;
83743;12/07/2015;1200;21.9;20.5;87;1015.8;0;0;0;
83743;12/07/2015;1800;30;24;59;1011.2;0;0;0;
83743;13/07/2015;0000;27;24;76;1012.5;0;0;0;
83743;13/07/2015;1200;25;22.1;77;1014.6;0;0;1;
83743;13/07/2015;1800;31.2;24.3;54;1010.3;0;0;2;
83743;14/07/2015;0000;26;23.6;81;1012.4;0;0;0;
83743;14/07/2015;1200;24;21.3;78;1013.4;0;0;1;
83743;14/07/2015;1800;31.8;24.7;53;1010.3;0;0;1;
83743;15/07/2015;0000;26.9;23.7;74;1013.1;0;0;0;
83743;15/07/2015;1200;23.2;21.1;81;1016.8;0;0;1;
83743;15/07/2015;1800;25.8;21.7;67;1014.5;18;0.5;2;
83743;16/07/2015;0000;23.6;22.8;92;1017.3;0;0;0;
83743;16/07/2015;1200;23.6;21.4;80;1019.9;0;0;2;
83743;16/07/2015;1800;30.4;24.8;61;1016.3;0;0;4;
83743;17/07/2015;0000;25.5;23;80;1017.4;0;0;0;
83743;17/07/2015;1200;22.4;21.1;88;1020.8;0;0;1;
83743;17/07/2015;1800;28.4;22.4;57;1017.5;0;0;6;
83743;18/07/2015;0000;23.2;21.9;88;1017.7;0;0;6;
83743;18/07/2015;1200;22;20.5;86;1018.3;0;0;8;
83743;18/07/2015;1800;27.4;22.5;62;1017.1;0;0;1;
83743;19/07/2015;0000;22.5;20.9;86;1018.8;0;0;0;
83743;19/07/2015;1200;21.8;20.2;85;1019;0;0;0;
83743;19/07/2015;1800;27.1;22;62;1015.4;11;3.2;0;
83743;20/07/2015;0000;25;22.5;80;1015.5;0;0;0;
83743;20/07/2015;1200;24.8;21.7;75;1016.4;0;0;2;
83743;20/07/2015;1800;31.7;24.5;52;1012.6;0;0;0;
83743;21/07/2015;0000;25.4;20.9;65;1012.9;0;0;0;
83743;21/07/2015;1200;26.2;19.9;52;1012.2;36;0.2;1;
83743;21/07/2015;1800;26.6;22.5;69;1011;18;0.3;1;
83743;22/07/2015;0000;21.7;20.3;88;1016.4;0;0;10;
83743;22/07/2015;1200;18.6;17.9;93;1020.6;0;0;10;
83743;22/07/2015;1800;21.8;19.7;80;1019.4;0;0;10;
83743;23/07/2015;0000;20.3;18.6;84;1020.3;0;0;10;
83743;23/07/2015;1200;22.4;20.1;79;1022.4;0;0;4;
83743;23/07/2015;1800;23.6;20.7;74;1020;0;0;10;
83743;24/07/2015;0000;21.3;19.3;80;1021.7;0;0;2;
83743;24/07/2015;1200;20.6;19.5;89;1018.2;0;0;6;
83743;24/07/2015;1800;28;23.1;63;1013.3;0;0;0;
83743;25/07/2015;0000;24.1;22;81;1014.1;0;0;0;
83743;25/07/2015;1200;20.8;20.1;94;1015.2;36;0.2;10;
83743;25/07/2015;1800;24.2;21.5;77;1012.3;0;0;10;
83743;26/07/2015;0000;21.4;20.6;92;1015.4;0;0;10;
83743;26/07/2015;1200;21.1;19.9;88;1015.1;0;0;8;
83743;26/07/2015;1800;21.7;19.4;80;1013;9;2;10;
83743;27/07/2015;0000;21.1;19.5;85;1015.7;0;0;10;
83743;27/07/2015;1200;21.2;19.9;88;1016.2;0;0;10;
83743;27/07/2015;1800;23.4;20.7;77;1013.2;5;1;10;
83743;28/07/2015;0000;21.8;20.5;87;1016.4;0;0;10;
83743;28/07/2015;1200;22.6;20.7;82;1016.3;0;0;5;
83743;28/07/2015;1800;23.8;21.3;79;1014.1;36;0.4;1;
83743;29/07/2015;0000;22.6;20.6;81;1016.5;14;0.4;10;
83743;29/07/2015;1200;22.4;21.1;88;1019.1;0;0;10;
83743;29/07/2015;1800;24.9;20.7;67;1016.8;14;0.5;1;
83743;30/07/2015;0000;22.4;20.8;86;1018.5;0;0;10;
83743;30/07/2015;1200;23.6;21.5;81;1019.6;0;0;1;
83743;30/07/2015;1800;24.6;21.9;77;1015.7;18;0.4;0;
83743;31/07/2015;0000;22.5;21.3;89;1016.8;0;0;4;
83743;31/07/2015;1200;22.5;21.3;89;1018.4;0;0;10;
83743;31/07/2015;1800;24.7;21.7;75;1015.1;5;3;1;
83743;01/08/2015;0000;24.4;22.1;81;1016.7;0;0;0;
83743;01/08/2015;1200;21.4;20.7;92;1017.4;0;0;10;
83743;01/08/2015;1800;29;24.5;67;1014.5;0;0;1;
83743;02/08/2015;0000;25.1;20.9;65;1015.5;9;1.2;0;
83743;02/08/2015;1200;23.2;21.3;83;1015.7;0;0;0;
83743;02/08/2015;1800;27.6;22.4;61;1012;0;0;1;
83743;03/08/2015;0000;25.4;22.6;77;1013;0;0;0;
83743;03/08/2015;1200;24;21.9;83;1014.3;0;0;0;
83743;03/08/2015;1800;31.2;23.9;52;1013;32;1;0;
83743;04/08/2015;0000;25.8;23.4;80;1014.3;0;0;0;
83743;04/08/2015;1200;23.4;21.1;80;1016.2;0;0;0;
83743;04/08/2015;1800;30;22.3;49;1014.1;14;0.7;0;
83743;05/08/2015;0000;24;21.5;80;1015.5;0;0;0;
83743;05/08/2015;1200;22.4;20.3;81;1016.7;0;0;0;
83743;05/08/2015;1800;25.4;20.9;65;1013.3;18;0.8;0;
83743;06/08/2015;0000;24.7;21.9;76;1014.4;0;0;0;
83743;06/08/2015;1200;21.5;20.1;87;1015.7;0;0;6;
83743;06/08/2015;1800;29.3;23.4;59;1011.9;0;0;1;
83743;07/08/2015;0000;25.1;21.8;72;1012.2;0;0;0;
83743;07/08/2015;1200;23.2;21.1;81;1015.3;0;0;0;
83743;07/08/2015;1800;27.8;23.1;66;1011.7;18;0.6;0;
83743;08/08/2015;0000;24.5;21.3;74;1013.3;14;0.4;0;
83743;08/08/2015;1200;22.8;20.9;83;1016.3;0;0;1;
83743;08/08/2015;1800;26.6;22.3;67;1014.1;18;0.2;0;
83743;09/08/2015;0000;22.5;20.5;83;1016.3;9;2.4;0;
83743;09/08/2015;1200;23.2;20.7;78;1020.2;0;0;3;
83743;09/08/2015;1800;25.2;20.7;64;1016.2;9;3.2;3;
83743;10/08/2015;0000;22.2;19.6;76;1019.3;5;1.2;5;
83743;10/08/2015;1200;23.3;20.6;77;1021.1;0;0;0;
83743;10/08/2015;1800;25.2;21.7;71;1018.3;14;1;1;
83743;11/08/2015;0000;22.5;19.8;77;1020;0;0;0;
83743;11/08/2015;1200;22.2;19.3;74;1022.2;0;0;0;
83743;11/08/2015;1800;24.4;19.7;63;1018;9;0.4;0;
83743;12/08/2015;0000;22;19.4;77;1019.7;0;0;0;
83743;12/08/2015;1200;22.4;19.7;76;1021.1;0;0;0;
83743;12/08/2015;1800;24.6;20.5;66;1016.9;9;0.2;0;
83743;13/08/2015;0000;21.6;19.2;79;1018.6;9;1.2;0;
83743;13/08/2015;1200;22.5;19.9;77;1020.5;0;0;0;
83743;13/08/2015;1800;25.5;20.5;62;1016.7;5;2;0;
83743;14/08/2015;0000;23.2;20.9;79;1018.5;0;0;0;
83743;14/08/2015;1200;22.4;20.1;79;1019;0;0;0;
83743;14/08/2015;1800;26.6;21.4;61;1016.2;9;0.4;1;
83743;15/08/2015;0000;23.1;20.3;75;1017.8;0;0;0;
83743;15/08/2015;1200;23.8;21;76;1018.3;0;0;0;
83743;15/08/2015;1800;28.2;21.9;54;1016;14;0.5;1;
83743;16/08/2015;0000;23.4;20.1;72;1017.3;0;0;0;
83743;16/08/2015;1200;22.4;20.4;82;1018.8;0;0;0;
83743;16/08/2015;1800;27.6;21.9;58;1016.2;0;0;0;
83743;17/08/2015;0000;25.4;21.3;68;1017.9;0;0;1;
83743;17/08/2015;1200;24.3;21.4;76;1020.9;0;0;1;
83743;17/08/2015;1800;29.8;23.5;57;1016.2;0;0;2;
83743;18/08/2015;0000;23.8;21.6;81;1016.9;0;0;0;
83743;18/08/2015;1200;23;20.9;82;1017.9;0;0;0;
83743;18/08/2015;1800;30.8;23.3;51;1013.2;0;0;1;
83743;19/08/2015;0000;25.7;21.2;64;1012.5;14;1.2;0;
83743;19/08/2015;1200;25.4;21.5;69;1010.8;0;0;0;
83743;19/08/2015;1800;32;25.1;55;1006.6;0;0;1;
83743;20/08/2015;0000;25.2;21.8;72;1008.8;36;2.8;4;
83743;20/08/2015;1200;24.4;21.1;73;1015;0;0;7;
83743;20/08/2015;1800;24.3;20.5;69;1014.2;14;2;2;
83743;21/08/2015;0000;21.7;19.9;84;1016.5;0;0;7;
83743;21/08/2015;1200;20.2;18.9;87;1018.4;36;0.2;5;
83743;21/08/2015;1800;23.6;19.9;68;1014.6;14;0.5;1;
83743;22/08/2015;0000;20.4;18.9;86;1015.5;14;2.8;10;
83743;22/08/2015;1200;22;20.1;83;1015.2;0;0;7;
83743;22/08/2015;1800;24.6;20.9;69;1011.8;18;0.5;1;
83743;23/08/2015;0000;22.2;20.4;83;1012.5;0;0;0;
83743;23/08/2015;1200;22.7;20.7;81;1012.1;0;0;0;
83743;23/08/2015;1800;31.4;25.8;63;1007.7;0;0;0;
83743;24/08/2015;0000;25.7;22.7;75;1009.8;0;0;0;
83743;24/08/2015;1200;25.3;22.6;78;1014.2;0;0;4;
83743;24/08/2015;1800;23;19.8;73;1013.7;0;0;8;
83743;25/08/2015;0000;21;19.5;85;1016.8;0;0;10;
83743;25/08/2015;1200;20.4;18.9;86;1016.6;0;0;10;
83743;25/08/2015;1800;21.4;19.5;82;1014.5;0;0;10;
83743;26/08/2015;0000;20.3;19.5;92;1014.9;0;0;10;
83743;26/08/2015;1200;20.4;19.7;94;1015.8;0;0;10;
83743;26/08/2015;1800;22.6;20.7;82;1014;18;0.3;8;
83743;27/08/2015;0000;21.4;19.9;85;1014.7;0;0;10;
83743;27/08/2015;1200;23.3;21.1;81;1011.7;0;0;1;
83743;27/08/2015;1800;24.2;20.6;70;1013.2;27;0.5;10;
83743;28/08/2015;0000;22.9;20.5;79;1010.7;0;0;7;
83743;28/08/2015;1200;23;20.5;79;1018.3;0;0;8;
83743;28/08/2015;1800;23.8;20.5;72;1017.1;9;0.5;8;
83743;29/08/2015;0000;21.7;19.7;83;1019.8;0;0;7;
83743;29/08/2015;1200;22.6;19.7;74;1020.4;0;0;1;
83743;29/08/2015;1800;23.4;20.1;72;1016.4;14;0.6;0;
83743;30/08/2015;0000;22;20;82;1018;0;0;0;
83743;30/08/2015;1200;23.6;21.5;81;1017.5;0;0;0;
83743;30/08/2015;1800;28.2;21.9;55;1012.6;0;0;0;
83743;31/08/2015;0000;26.9;23;69;1014;0;0;0;
83743;31/08/2015;1200;26;22.3;71;1015.2;0;0;1;
83743;31/08/2015;1800;32;24;48;1010.5;13;0.8;2;
83743;01/09/2015;0000;27.7;23.9;71;1011.9;0;0;0;
83743;01/09/2015;1200;24.8;22.3;79;1012.3;0;0;0;
83743;01/09/2015;1800;34;27.7;60;1010.8;18;0.5;0;
83743;02/09/2015;0000;23.6;21.8;83;1017.9;18;0.4;10;
83743;02/09/2015;1200;19.4;17.7;83;1019.7;;;10;
83743;02/09/2015;1800;19.6;17.9;84;1017.5;0;0;10;
83743;03/09/2015;0000;20;17.6;77;1017.8;;;7;
83743;03/09/2015;1200;22.4;19.5;75;1014.3;;;2;
83743;03/09/2015;1800;22.2;19.8;78;1011.5;;;10;
83743;04/09/2015;0000;22;20.5;86;1013.2;;;10;
83743;04/09/2015;1200;22.6;20.9;83;1010.8;;;1;
83743;04/09/2015;1800;25.6;21.7;68;1010.9;;;5;
83743;05/09/2015;0000;21.2;19.6;85;1015;;;10;
83743;05/09/2015;1200;19.4;17.7;83;1016.8;;;10;
83743;05/09/2015;1800;20.8;17.9;74;1015.7;;;10;
83743;06/09/2015;0000;18.8;17.7;89;1017.6;;;10;
83743;06/09/2015;1200;20.3;18.9;86;1014.7;;;8;
83743;06/09/2015;1800;22.2;20.1;80;1010.8;;;10;
83743;07/09/2015;0000;21.4;20.5;91;1012.3;;;7;
83743;07/09/2015;1200;22;21.1;92;1008.8;;;10;
83743;07/09/2015;1800;23.5;21.6;84;1007.6;;;10;
83743;08/09/2015;0000;23;21.6;88;1007.4;;;8;
83743;08/09/2015;1200;23.6;21.1;78;1009.2;;;10;
83743;08/09/2015;1800;25.8;22.8;76;1003.9;;;10;
83743;09/09/2015;0000;25.6;22.3;72;1004.9;;;10;
83743;09/09/2015;1200;22.6;21.4;88;1008.7;;;10;
83743;09/09/2015;1800;24.6;21.1;70;1009.6;;;10;
83743;10/09/2015;0000;22.9;20.9;83;1012.8;;;10;
83743;10/09/2015;1200;22.4;20.6;84;1013.8;;;8;
83743;10/09/2015;1800;25.2;23.1;82;1007;;;10;
83743;11/09/2015;0000;23.6;21.7;83;1008.5;;;7;
83743;11/09/2015;1200;21.8;21.3;94;1008.9;;;10;
83743;11/09/2015;1800;25;22.9;83;1006.2;;;8;
83743;12/09/2015;0000;22.3;20.8;86;1012.6;;;10;
83743;12/09/2015;1200;20;19.1;91;1014.7;;;8;
83743;12/09/2015;1800;21.2;19.9;88;1013.4;;;10;
83743;13/09/2015;0000;18;17.6;94;1017.8;;;10;
83743;13/09/2015;1200;18;17.4;93;1018.8;;;10;
83743;13/09/2015;1800;18.1;17.3;91;1018.2;;;10;
83743;14/09/2015;0000;17.5;16.9;94;1020.1;;;10;
83743;14/09/2015;1200;19.3;18.1;89;1020.5;;;10;
83743;14/09/2015;1800;20.4;18.5;82;1018.4;;;10;
83743;15/09/2015;0000;20.6;18.9;83;1019.7;;;10;
83743;15/09/2015;1200;20.6;19.9;92;1018.7;;;10;
83743;15/09/2015;1800;26.8;23.7;74;1013.1;;;1;
83743;16/09/2015;0000;24.4;23.1;89;1013.5;;;0;
83743;16/09/2015;1200;25.4;23.3;83;1012.8;;;0;
83743;16/09/2015;1800;35.6;30.6;67;1008;;;0;
83743;17/09/2015;0000;29.8;27.7;85;1008.4;;;0;
83743;17/09/2015;1200;27.9;24;71;1010.3;;;1;
83743;17/09/2015;1800;31.6;23.5;49;1007.4;;;4;
83743;18/09/2015;0000;29.7;23.3;56;1009.5;;;2;
83743;18/09/2015;1200;26.6;23.1;73;1010.4;;;0;
83743;18/09/2015;1800;37;22.5;24;1007.8;;;0;
83743;19/09/2015;0000;31.5;23.3;48;1009.8;0;0;0;
83743;19/09/2015;1200;27.6;23.3;67;1013.3;36;0.2;0;
83743;19/09/2015;1800;27;22.7;67;1008;18;0.5;0;
83743;20/09/2015;0000;28.4;24.4;71;1010.1;0;0;0;
83743;20/09/2015;1200;24.7;21.7;75;1013.5;8;0.7;7;
83743;20/09/2015;1800;26.8;22.3;65;1010.3;9;2.3;0;
83743;21/09/2015;0000;24.2;20.9;72;1013.8;0;0;10;
83743;21/09/2015;1200;25.8;22.4;72;1013.6;0;0;2;
83743;21/09/2015;1800;24.7;21.3;72;1009.2;11;1.9;1;
83743;22/09/2015;0000;23.6;20.9;76;1011.6;9;1.6;0;
83743;22/09/2015;1200;24.8;21.7;75;1011.5;0;0;0;
83743;22/09/2015;1800;25.6;21.7;68;1008.5;9;0.9;0;
83743;23/09/2015;0000;23.2;21.3;83;1010.5;0;0;0;
83743;23/09/2015;1200;22.4;21.1;88;1011.3;0;0;10;
83743;23/09/2015;1800;24.8;21.7;75;1006.2;14;0.9;0;
83743;24/09/2015;0000;25.4;22.9;80;1008.6;0;0;0;
